"PRODUCTO"|"ID_CLIENTE"|"CONTRATO"|"PLAZO"|"Periodicidad"|"Comisiones"|"RENTA"|"RENTAS"|"Valor Residual"|"MONTO_INICIAL_ACTIVO_S_IVA"|"TABLA AMOTIZACIÓN"|"FECHA INICIO"|"FECHA_DE_TERMINACION"|"Reestructurado"|"Tipo de Reestrucutra"|"Region"|"Moneda"
"118"|"Arrendamiento"|83|4957|14|"Mensual"|0|121408.446189439|18486148.8|1608750|23109546.6530071|"Tabla Amort"|2015-05-01 00:00:00|2016-05-01|"No"|NA|"CDMX"|"MXN"
"119"|"Arrendamiento"|21|5143|56|"Mensual"|0|15680.4949164428|35057084.16|101551.724137931|42025193.7417939|"Tabla Amort"|2015-05-07 17:17:00|2019-05-16|"No"|NA|"CDMX"|"MXN"
"120"|"Arrendamiento"|41|5140|39|"Mensual"|96067.6451671869|95462.937613088|105477325.2|60000|130502160.36911|"Tabla Amort"|2015-05-07 17:18:00|2018-05-16|"No"|NA|"QUINTANA ROO"|"MXN"
"121"|"Arrendamiento"|40|5302|40|"Mensual"|72122.1679693798|52749.1804205202|83533867.2|45347.6465517241|106372070.939324|"Tabla Amort"|2015-05-15 14:20:00|2018-05-16|"No"|NA|"QUINTANA ROO"|"MXN"
"122"|"Arrendamiento"|41|5038|30|"Mensual"|156421.042914782|101675.110119802|121704606|90000|155055721.118658|"Tabla Amort"|2015-05-16 00:00:00|2018-05-16|"No"|NA|"QUINTANA ROO"|"MXN"
"123"|"Arrendamiento"|104|5142|35|"Mensual"|5233.09876176186|4840.6433057242|4874297.4|36996.7672413793|4876614.35481965|"Tabla Amort"|2015-05-18 11:10:00|2018-05-16|"No"|NA|"CDMX"|"MXN"
"124"|"Arrendamiento"|20|5202|43|"Mensual"|8895.73339272065|13569.42645292|16533104.4|94261.4224137931|16923612.3374295|"Tabla Amort"|2015-05-27 12:34:00|2018-05-16|"No"|NA|"CDMX"|"MXN"
"125"|"Arrendamiento"|41|5453|33|"Mensual"|25868.515966041|29235.3955134149|31237509.6|21000|31959413.5146401|"Tabla Amort"|2015-05-27 12:37:00|2018-05-16|"No"|NA|"QUINTANA ROO"|"MXN"
"126"|"Arrendamiento"|135|5444|37|"Mensual"|6253.56527200527|17000.3339158964|20796555.96|123254.310344828|24347128.3624253|"Tabla Amort"|2015-05-27 16:29:00|2018-06-01|"No"|NA|"CDMX"|"MXN"
"127"|"Arrendamiento"|136|5456|39|"Mensual"|4888.5177869699|10016.9686108244|11299560.48|63534.4827586207|13380001.5286731|"Tabla Amort"|2015-05-27 16:30:00|2018-06-01|"No"|NA|"CDMX"|"MXN"
"128"|"Arrendamiento"|22|5118|55|"Mensual"|5024.27402228583|5715.11078786169|16663086|34525.8620689655|17594446.7809771|"Tabla Amort"|2015-06-01 00:00:00|2020-06-01|"No"|NA|"CDMX"|"MXN"
"129"|"Arrendamiento"|137|5155|49|"Mensual"|15529.9515649668|21819.375258141|45742683.84|50373.1896551724|56563556.0627073|"Tabla Amort"|2015-06-01 00:00:00|2019-06-01|"No"|NA|"CDMX"|"MXN"
"130"|"Arrendamiento"|137|5156|56|"Mensual"|14569.9522941818|16222.5322473576|52277352.96|50373.1896551724|58120587.177542|"Tabla Amort"|2015-06-01 00:00:00|2019-06-01|"No"|NA|"CDMX"|"MXN"
"131"|"Arrendamiento"|129|5160|53|"Mensual"|15664.1059905948|16552.0183181839|57796856.16|59323.8793103448|63959499.6378323|"Tabla Amort"|2015-06-01 00:00:00|2019-06-01|"No"|NA|"CDMX"|"MXN"
"132"|"Arrendamiento"|27|5355|32|"Mensual"|34331.443358073|26730.1481871797|33792848.64|115431.034482759|36345805.0911865|"Tabla Amort"|2015-06-01 00:00:00|2018-06-01|"No"|NA|"TAMAULIPAS"|"MXN"
"133"|"Arrendamiento"|117|5042|43|"Mensual"|4504.58943006503|6340.19079843256|10340547.12|42300|13314903.4454105|"Tabla Amort"|2015-06-04 12:07:00|2018-06-01|"No"|NA|"CDMX"|"MXN"
"134"|"Arrendamiento"|117|5462|43|"Mensual"|5535.0556217751|8657.4932970178|15817773.6|64705.6896551724|18074653.504127|"Tabla Amort"|2015-06-04 12:07:00|2018-06-01|"No"|NA|"CDMX"|"MXN"
"135"|"Arrendamiento"|201|5295|63|"Mensual"|2248.75127970539|3657.41600934221|11585775.6|20957.3275862069|13917225.0625928|"Tabla Amort"|2015-06-04 17:24:00|2020-05-16|"No"|NA|"CDMX"|"MXN"
"136"|"Arrendamiento"|76|5474|43|"Mensual"|17440.6042605545|19033.1108254853|35144785.8|146513.793103448|37310685.9612724|"Tabla Amort"|2015-06-09 16:33:00|2018-06-16|"No"|NA|"CDMX"|"MXN"
"137"|"Arrendamiento"|138|5570|55|"Mensual"|340942.185283853|354777.010962619|871044556.8|316886.198275862|951210485.091038|"Tabla Amort"|2015-06-10 14:03:00|2019-06-16|"No"|NA|"CDMX"|"MXN"
"138"|"Arrendamiento"|138|5564|49|"Mensual"|551585.764202849|557592.491609791|1038792340.32|424187.922413793|1269657681.97547|"Tabla Amort"|2015-06-10 15:20:00|2019-06-16|"No"|NA|"CDMX"|"MXN"
"139"|"Arrendamiento"|138|5571|46|"Mensual"|127006.79334104|143111.100838583|365375821.44|158930.629310345|422949518.622085|"Tabla Amort"|2015-06-10 15:21:00|2019-06-16|"No"|NA|"CDMX"|"MXN"
"140"|"Arrendamiento"|41|5578|39|"Mensual"|17176.0592208384|22625.1318386304|34280134.2|19500|36949747.0625192|"Tabla Amort"|2015-06-10 15:21:00|2018-06-16|"No"|NA|"QUINTANA ROO"|"MXN"
"141"|"Arrendamiento"|22|5480|49|"Mensual"|4743.9614381866|7102.31121345148|17916742.2|40526.7672413793|22303200.4539392|"Tabla Amort"|2015-06-16 00:00:00|2020-06-16|"No"|NA|"CDMX"|"MXN"
"142"|"Arrendamiento"|140|5476|27|"Mensual"|3900.03422381437|5444.8228953893|4762657.44|6623.10344827586|5294844.93796784|"Tabla Amort"|2015-06-16 00:00:00|2017-06-16|"No"|NA|"SINALOA"|"MXN"
"143"|"Arrendamiento"|140|5477|22|"Mensual"|4764.60722379562|8326.65138966592|3956863.68|6760|4348343.60188039|"Tabla Amort"|2015-06-16 00:00:00|2017-06-16|"No"|NA|"SINALOA"|"MXN"
"144"|"Arrendamiento"|140|5478|19|"Mensual"|16055.8439967236|25055.3075893307|9029780.4|18624.0775862069|9347012.26436387|"Tabla Amort"|2015-06-16 00:00:00|2017-06-16|"No"|NA|"SINALOA"|"MXN"
"145"|"Arrendamiento"|140|5479|28|"Mensual"|7753.04513645943|17901.0012809416|10594402.56|14866.3793103448|11152504.42451|"Tabla Amort"|2015-06-16 00:00:00|2017-06-16|"No"|NA|"SINALOA"|"MXN"
"146"|"Arrendamiento"|140|5610|24|"Mensual"|5085.23829402711|8927.79055308683|4233473.28|6623.10344827586|4420502.92654959|"Tabla Amort"|2015-06-16 00:00:00|2017-06-16|"No"|NA|"SINALOA"|"MXN"
"147"|"Arrendamiento"|140|5611|25|"Mensual"|6963.68895744174|8738.65789946415|4409868|6623.10344827586|4462851.94482522|"Tabla Amort"|2015-06-16 00:00:00|2017-06-16|"No"|NA|"SINALOA"|"MXN"
"148"|"Arrendamiento"|140|5612|27|"Mensual"|5877.92405991783|5433.5150011186|4762657.44|6623.10344827586|5297212.64632862|"Tabla Amort"|2015-06-16 00:00:00|2017-06-16|"No"|NA|"SINALOA"|"MXN"
"149"|"Arrendamiento"|140|5613|23|"Mensual"|6688.66139554592|7500.08150501627|4057078.56|6623.10344827586|4537974.34172164|"Tabla Amort"|2015-06-16 00:00:00|2017-06-16|"No"|NA|"SINALOA"|"MXN"
"150"|"Arrendamiento"|140|5614|23|"Mensual"|6983.99011685334|7647.03094578756|4057078.56|6623.10344827586|4268415.21590431|"Tabla Amort"|2015-06-16 00:00:00|2017-06-16|"No"|NA|"SINALOA"|"MXN"
"151"|"Arrendamiento"|140|5615|26|"Mensual"|2622.28656939088|6105.25902228741|4586262.72|6623.10344827586|5944228.8807107|"Tabla Amort"|2015-06-16 00:00:00|2017-06-16|"No"|NA|"SINALOA"|"MXN"
"152"|"Arrendamiento"|140|5616|22|"Mensual"|6715.26777026096|5900.64967070782|3880683.84|6623.10344827586|4291956.29518626|"Tabla Amort"|2015-06-16 00:00:00|2017-06-16|"No"|NA|"SINALOA"|"MXN"
"153"|"Arrendamiento"|140|5617|22|"Mensual"|6495.34993563009|8196.53099286759|3956863.68|6760|4690425.68788355|"Tabla Amort"|2015-06-16 00:00:00|2017-06-16|"No"|NA|"SINALOA"|"MXN"
"154"|"Arrendamiento"|140|5618|21|"Mensual"|5775.71474672003|6331.18964994471|3777006.24|6760|4480005.13648455|"Tabla Amort"|2015-06-16 00:00:00|2017-06-16|"No"|NA|"SINALOA"|"MXN"
"155"|"Arrendamiento"|140|5619|22|"Mensual"|6413.6218531708|9556.13301620543|3956863.68|6760|4536605.20999163|"Tabla Amort"|2015-06-16 00:00:00|2017-06-16|"No"|NA|"SINALOA"|"MXN"
"156"|"Arrendamiento"|140|5620|24|"Mensual"|4285.53281223932|5817.1909740844|4316578.56|6760|5212632.823234|"Tabla Amort"|2015-06-16 00:00:00|2017-06-16|"No"|NA|"SINALOA"|"MXN"
"157"|"Arrendamiento"|140|5621|25|"Mensual"|4113.35682972014|9177.6786726789|4496436|6760|5328631.89574271|"Tabla Amort"|2015-06-16 00:00:00|2017-06-16|"No"|NA|"SINALOA"|"MXN"
"158"|"Arrendamiento"|140|5622|24|"Mensual"|2791.07253951978|7756.17772182411|4316578.56|6760|5130245.62142577|"Tabla Amort"|2015-06-16 00:00:00|2017-06-16|"No"|NA|"SINALOA"|"MXN"
"159"|"Arrendamiento"|140|5623|28|"Mensual"|2622.37327119106|9072.35371081772|5036008.32|6760|5665339.77995184|"Tabla Amort"|2015-06-16 00:00:00|2017-06-16|"No"|NA|"SINALOA"|"MXN"
"160"|"Arrendamiento"|140|5624|24|"Mensual"|3512.05573311428|7304.44992526771|4316578.56|6760|4895500.50887425|"Tabla Amort"|2015-06-16 00:00:00|2017-06-16|"No"|NA|"SINALOA"|"MXN"
"161"|"Arrendamiento"|140|5625|28|"Mensual"|3006.42148160683|6902.03389184243|5036008.32|6760|5589961.73253402|"Tabla Amort"|2015-06-16 00:00:00|2017-06-16|"No"|NA|"SINALOA"|"MXN"
"162"|"Arrendamiento"|140|5626|21|"Mensual"|3682.42627398541|7186.69033143532|3777006.24|6760|4026728.82183906|"Tabla Amort"|2015-06-16 00:00:00|2017-06-16|"No"|NA|"SINALOA"|"MXN"
"163"|"Arrendamiento"|140|5627|22|"Mensual"|3746.87939840617|6213.19541260255|3956863.68|6760|4973041.05466386|"Tabla Amort"|2015-06-16 00:00:00|2017-06-16|"No"|NA|"SINALOA"|"MXN"
"164"|"Arrendamiento"|140|5628|21|"Mensual"|4426.98019341337|6171.43495249333|3777006.24|6760|4390709.65279897|"Tabla Amort"|2015-06-16 00:00:00|2017-06-16|"No"|NA|"SINALOA"|"MXN"
"165"|"Arrendamiento"|140|5629|22|"Mensual"|7555.98656261578|6853.49966211375|3956863.68|6760|4733367.32352551|"Tabla Amort"|2015-06-16 00:00:00|2017-06-16|"No"|NA|"SINALOA"|"MXN"
"166"|"Arrendamiento"|140|5630|26|"Mensual"|6213.73902847549|7204.60852454522|4676293.44|6760|4719466.70820219|"Tabla Amort"|2015-06-16 00:00:00|2017-06-16|"No"|NA|"SINALOA"|"MXN"
"167"|"Arrendamiento"|140|5631|22|"Mensual"|7565.22897627454|7719.48632576882|3956863.68|6760|4773449.53422385|"Tabla Amort"|2015-06-16 00:00:00|2017-06-16|"No"|NA|"SINALOA"|"MXN"
"168"|"Arrendamiento"|140|5632|29|"Mensual"|2904.06949946428|8123.91254835209|5215865.76|6760|6543341.46857687|"Tabla Amort"|2015-06-16 00:00:00|2017-06-16|"No"|NA|"SINALOA"|"MXN"
"169"|"Arrendamiento"|140|5633|24|"Mensual"|5763.420676405|5477.89507808549|4316578.56|6760|4832260.51595767|"Tabla Amort"|2015-06-16 00:00:00|2017-06-16|"No"|NA|"SINALOA"|"MXN"
"170"|"Arrendamiento"|140|5634|29|"Mensual"|3171.00309611756|7616.85182451906|5215865.76|6760|5577507.31447734|"Tabla Amort"|2015-06-16 00:00:00|2017-06-16|"No"|NA|"SINALOA"|"MXN"
"171"|"Arrendamiento"|140|5635|28|"Mensual"|2601.8905333202|8998.80466237441|5036008.32|6760|5366154.48444517|"Tabla Amort"|2015-06-16 00:00:00|2017-06-16|"No"|NA|"SINALOA"|"MXN"
"172"|"Arrendamiento"|140|5636|26|"Mensual"|7030.47575365568|5685.46275678264|4676293.44|6760|5522334.75791668|"Tabla Amort"|2015-06-16 00:00:00|2017-06-16|"No"|NA|"SINALOA"|"MXN"
"173"|"Arrendamiento"|140|5637|23|"Mensual"|5489.39363738151|5775.31320164247|4136721.12|6760|5328273.82162279|"Tabla Amort"|2015-06-16 00:00:00|2017-06-16|"No"|NA|"SINALOA"|"MXN"
"174"|"Arrendamiento"|140|5638|21|"Mensual"|17814.7226259078|19175.0764988432|9980283.6|18624.0775862069|10922725.2309236|"Tabla Amort"|2015-06-16 00:00:00|2017-06-16|"No"|NA|"SINALOA"|"MXN"
"175"|"Arrendamiento"|140|5639|20|"Mensual"|11132.5404379522|20094.3149936648|9505032|18624.0775862069|11225090.7256427|"Tabla Amort"|2015-06-16 00:00:00|2017-06-16|"No"|NA|"SINALOA"|"MXN"
"176"|"Arrendamiento"|140|5640|26|"Mensual"|7283.81498681716|12497.2213205039|9837659.52|14866.3793103448|11069058.272236|"Tabla Amort"|2015-06-16 00:00:00|2017-06-16|"No"|NA|"SINALOA"|"MXN"
"177"|"Arrendamiento"|140|5641|28|"Mensual"|5856.37047227318|19563.1370272105|10594402.56|14866.3793103448|13351935.8934043|"Tabla Amort"|2015-06-16 00:00:00|2017-06-16|"No"|NA|"SINALOA"|"MXN"
"178"|"Arrendamiento"|140|5642|28|"Mensual"|8519.83085211262|16814.8636389134|10594402.56|14866.3793103448|10700066.0908967|"Tabla Amort"|2015-06-16 00:00:00|2017-06-16|"No"|NA|"SINALOA"|"MXN"
"179"|"Arrendamiento"|140|5643|26|"Mensual"|12163.8546922397|13103.070931746|9837659.52|14866.3793103448|12728980.664896|"Tabla Amort"|2015-06-16 00:00:00|2017-06-16|"No"|NA|"SINALOA"|"MXN"
"180"|"Arrendamiento"|140|5644|21|"Mensual"|8470.17836791153|13333.197053197|7945801.92|14866.3793103448|8295953.9554899|"Tabla Amort"|2015-06-16 00:00:00|2017-06-16|"No"|NA|"SINALOA"|"MXN"
"181"|"Arrendamiento"|140|5645|29|"Mensual"|7547.53241358381|11084.7378101686|10972774.08|14866.3793103448|11817050.7142563|"Tabla Amort"|2015-06-16 00:00:00|2017-06-16|"No"|NA|"SINALOA"|"MXN"
"182"|"Arrendamiento"|140|5646|21|"Mensual"|11020.1448572104|20333.6295197134|7945801.92|14866.3793103448|9646528.1412014|"Tabla Amort"|2015-06-16 00:00:00|2017-06-16|"No"|NA|"SINALOA"|"MXN"
"183"|"Arrendamiento"|140|5647|28|"Mensual"|5743.09425113073|18778.1721301211|10594402.56|14866.3793103448|12719298.7801608|"Tabla Amort"|2015-06-16 00:00:00|2017-06-16|"No"|NA|"SINALOA"|"MXN"
"184"|"Arrendamiento"|140|5648|20|"Mensual"|11806.3270537647|18039.4765198227|7567430.4|14866.3793103448|9368181.16731335|"Tabla Amort"|2015-06-16 00:00:00|2017-06-16|"No"|NA|"SINALOA"|"MXN"
"185"|"Arrendamiento"|140|5649|21|"Mensual"|14907.2270305637|16895.2206138326|7945801.92|14866.3793103448|10291256.381533|"Tabla Amort"|2015-06-16 00:00:00|2017-06-16|"No"|NA|"SINALOA"|"MXN"
"186"|"Arrendamiento"|140|5650|20|"Mensual"|15073.1296142797|13493.1842136452|7567430.4|14866.3793103448|8314699.0545883|"Tabla Amort"|2015-06-16 00:00:00|2017-06-16|"No"|NA|"SINALOA"|"MXN"
"187"|"Arrendamiento"|134|5669|52|"Mensual"|28907.6295788834|22400.279308871|64790643.84|158531.034482759|66309149.9313508|"Tabla Amort"|2015-06-16 00:00:00|2019-06-16|"No"|NA|"CHIHUAHUA"|"MXN"
"188"|"Arrendamiento"|134|5672|49|"Mensual"|18402.2074870017|16972.9847543114|46227713.28|116289.655172414|58677003.0906263|"Tabla Amort"|2015-06-16 00:00:00|2019-06-16|"No"|NA|"CHIHUAHUA"|"MXN"
"189"|"Arrendamiento"|134|5676|47|"Mensual"|8926.0124297|20655.6698879641|44340867.84|116289.655172414|47417261.3003304|"Tabla Amort"|2015-06-16 00:00:00|2019-06-16|"No"|NA|"CHIHUAHUA"|"MXN"
"190"|"Arrendamiento"|119|4973|10|"Mensual"|20512.9479609029|102223.973666598|10274827.2|97148.724137931|12004235.522864|"Tabla Amort"|2015-06-16 12:49:00|2016-06-16|"No"|NA|"QUERETARO"|"MXN"
"191"|"Arrendamiento"|39|5577|36|"Mensual"|9417.32510520331|11072.957127123|13895634.24|75237.7155172414|16914414.3780107|"Tabla Amort"|2015-06-16 15:44:00|2018-06-16|"No"|NA|"ESTADO DE MEXICO"|"MXN"
"192"|"Arrendamiento"|22|5568|50|"Mensual"|6504.32107207641|4884.70069540095|14454510|32944.6465517241|18757935.3711196|"Tabla Amort"|2015-06-17 17:40:00|2020-06-16|"No"|NA|"CDMX"|"MXN"
"193"|"Arrendamiento"|141|5567|57|"Mensual"|0|199717.579337129|576657759.6|1087726.00862069|711869980.230731|"Tabla Amort"|2015-06-18 12:14:00|2019-07-01|"No"|NA|"QUINTANA ROO"|"MXN"
"194"|"Arrendamiento"|142|5572|35|"Mensual"|510360.022387482|536208.251329898|957267763.2|593268|1028639916.12876|"Tabla Amort"|2015-06-22 17:22:00|2018-06-16|"No"|NA|"CDMX"|"MXN"
"195"|"Arrendamiento"|143|5678|33|"Mensual"|14029.9537561264|27864.0141820627|31863312.36|103273.801724138|41288093.2178603|"Tabla Amort"|2015-06-29 17:39:00|2018-07-01|"No"|NA|"TAMAULIPAS"|"MXN"
"196"|"Arrendamiento"|143|5687|38|"Mensual"|25013.2915364546|22805.3800304003|36691086.96|103273.801724138|39056499.9692696|"Tabla Amort"|2015-06-29 17:39:00|2018-07-01|"No"|NA|"TAMAULIPAS"|"MXN"
"197"|"Arrendamiento"|143|5715|43|"Mensual"|10728.5420164552|19661.2119351917|26067902.04|64498.5775862069|33105923.9946368|"Tabla Amort"|2015-06-30 17:47:00|2018-07-01|"No"|NA|"TAMAULIPAS"|"MXN"
"198"|"Arrendamiento"|144|5683|38|"Mensual"|82254.2587770095|79363.829037482|95846047.2|270516.25|115811764.467867|"Tabla Amort"|2015-06-30 17:59:00|2018-07-01|"No"|NA|"CDMX"|"MXN"
"199"|"Arrendamiento"|85|5515|51|"Mensual"|15290.7121288492|15043.2269862321|33023226.24|43636.6379310345|38311965.4811256|"Tabla Amort"|2015-07-01 00:00:00|2019-07-01|"No"|NA|"CAMPECHE"|"MXN"
"200"|"Arrendamiento"|85|5517|48|"Mensual"|3270.71720898965|6091.36605345211|12740866.56|35672.4137931034|13813993.7156939|"Tabla Amort"|2015-07-01 00:00:00|2019-07-01|"No"|NA|"CAMPECHE"|"MXN"
"201"|"Arrendamiento"|85|5522|46|"Mensual"|4335.58496638146|5959.40275328707|12777916.8|17681.4655172414|15331516.334784|"Tabla Amort"|2015-07-01 00:00:00|2019-07-01|"No"|NA|"CAMPECHE"|"MXN"
"202"|"Arrendamiento"|64|5497|33|"Mensual"|64164.6345932851|57317.6376778328|73919035.08|77645.9396551724|90822106.6992503|"Tabla Amort"|2015-07-01 00:00:00|2018-07-01|"No"|NA|"CDMX"|"MXN"
"203"|"Arrendamiento"|115|5581|39|"Mensual"|32879.2357062414|25583.9530821872|42317514.72|134413.793103448|43994960.1163876|"Tabla Amort"|2015-07-01 00:00:00|2019-07-01|"No"|NA|"QUINTANA ROO"|"MXN"
"204"|"Arrendamiento"|145|5746|42|"Mensual"|162907.203860534|112801.058054144|237314750.4|107104.137931034|257223964.287904|"Tabla Amort"|2015-07-01 00:00:00|2019-07-01|"No"|NA|"TABASCO"|"MXN"
"205"|"Arrendamiento"|145|5750|56|"Mensual"|44832.2329719394|74197.4950713004|204397079.04|69118.2844827586|212711823.432248|"Tabla Amort"|2015-07-01 00:00:00|2019-07-01|"No"|NA|"TABASCO"|"MXN"
"206"|"Arrendamiento"|146|5766|41|"Mensual"|13928.8134180964|14809.3544163007|19459687.32|85991.3793103448|22003576.3513169|"Tabla Amort"|2015-07-01 00:00:00|2018-07-01|"No"|NA|"ESTADO DE MEXICO"|"MXN"
"207"|"Arrendamiento"|147|5783|41|"Mensual"|6764.78563390323|9775.32542232753|11825977.68|57543.1034482759|14340918.9083729|"Tabla Amort"|2015-07-01 00:00:00|2018-07-01|"No"|NA|"CDMX"|"MXN"
"208"|"Arrendamiento"|22|5776|38|"Mensual"|10237.1822208865|9310.97420629544|13147765.92|47198.275862069|14470042.715087|"Tabla Amort"|2015-07-08 12:39:00|2018-07-16|"No"|NA|"CDMX"|"MXN"
"209"|"Arrendamiento"|23|5761|39|"Mensual"|10209.7566868225|16867.846966876|19169514|111745.689655172|20696325.4319341|"Tabla Amort"|2015-07-09 12:32:00|2018-07-16|"No"|NA|"CDMX"|"MXN"
"210"|"Arrendamiento"|133|5784|31|"Mensual"|200910.014441644|168719.879516141|174486923.64|116379.310344828|214585731.674691|"Tabla Amort"|2015-07-14 12:46:00|2018-07-16|"Sí"|"Prog COVID"|"ESTADO DE MEXICO"|"MXN"
"211"|"Arrendamiento"|43|5563|29|"Mensual"|6246.14618152474|4988.90495424996|5041235.88|31465.5172413793|6262738.30266729|"Tabla Amort"|2015-07-16 00:00:00|2018-07-16|"No"|NA|"ESTADO DE MEXICO"|"MXN"
"212"|"Arrendamiento"|138|5609|34|"Mensual"|13776.6216637313|14280.2709640879|14512955.76|78313.5775862069|15315876.46322|"Tabla Amort"|2015-07-16 00:00:00|2018-07-16|"No"|NA|"CDMX"|"MXN"
"213"|"Arrendamiento"|122|5681|14|"Mensual"|0|11347.7224788159|2006430.72|33086.2068965517|2468529.58453294|"Tabla Amort"|2015-07-16 00:00:00|2016-07-16|"No"|NA|"NUEVO LEON"|"MXN"
"214"|"Arrendamiento"|112|5770|21|"Mensual"|13148.2030236375|12122.7355206547|7109872.56|7887.75|7291478.94117627|"Tabla Amort"|2015-07-17 16:12:00|2017-07-16|"No"|NA|"CDMX"|"MXN"
"215"|"Arrendamiento"|112|5769|23|"Mensual"|56343.9380924825|63182.0007727294|43118955.6|43770.2413793103|50274777.675547|"Tabla Amort"|2015-07-17 16:13:00|2017-07-16|"No"|NA|"CDMX"|"MXN"
"216"|"Arrendamiento"|112|5771|23|"Mensual"|7206.58162963155|9691.93016712189|4937888.4|4994.65517241379|6157773.93350948|"Tabla Amort"|2015-07-17 16:13:00|2017-07-16|"No"|NA|"CDMX"|"MXN"
"217"|"Arrendamiento"|148|4824|54|"Mensual"|11232.8279758996|7831.05595899348|18477072|38775.8620689655|22217782.565468|"Tabla Amort"|2015-07-21 17:32:00|2019-07-16|"No"|NA|"ESTADO DE MEXICO"|"MXN"
"218"|"Arrendamiento"|149|5811|51|"Mensual"|1435816.1632777|728472.427551276|2230938851.04|832500|2376369400.18036|"Tabla Amort"|2015-07-29 18:12:00|2019-08-01|"No"|NA|"VERACRUZ"|"MXN"
"219"|"Arrendamiento"|85|5743|54|"Mensual"|17184.0390921828|10990.1054990013|40012574.4|44881.724137931|44181670.2054045|"Tabla Amort"|2015-08-01 00:00:00|2019-08-01|"No"|NA|"CAMPECHE"|"MXN"
"220"|"Arrendamiento"|85|5756|38|"Mensual"|16229.3143181454|17751.5687710375|28156996.8|44881.724137931|28432643.5353663|"Tabla Amort"|2015-08-01 00:00:00|2019-08-01|"No"|NA|"CAMPECHE"|"MXN"
"221"|"Arrendamiento"|85|5800|50|"Mensual"|5582.58048123429|6545.21984711586|17304768|21281.2068965517|18655733.487652|"Tabla Amort"|2015-08-01 00:00:00|2019-08-01|"No"|NA|"CAMPECHE"|"MXN"
"222"|"Arrendamiento"|85|5801|43|"Mensual"|4361.63886788339|7597.31239960989|14882100.48|21281.2068965517|15057907.2667002|"Tabla Amort"|2015-08-01 00:00:00|2019-08-01|"No"|NA|"CAMPECHE"|"MXN"
"223"|"Arrendamiento"|85|5802|40|"Mensual"|8707.69847460021|7951.17878001193|13843814.4|21281.2068965517|15497038.8458346|"Tabla Amort"|2015-08-01 00:00:00|2019-08-01|"No"|NA|"CAMPECHE"|"MXN"
"224"|"Arrendamiento"|85|5828|49|"Mensual"|4888.23155973339|8391.41100372444|15242747.52|18094.8275862069|17610545.0195633|"Tabla Amort"|2015-08-01 00:00:00|2019-08-01|"No"|NA|"CAMPECHE"|"MXN"
"225"|"Arrendamiento"|108|5744|44|"Mensual"|5806.51196086161|4869.95891245383|10876947.84|14510.5603448276|13119982.3016492|"Tabla Amort"|2015-08-01 00:00:00|2019-08-01|"No"|NA|"CDMX"|"MXN"
"226"|"Arrendamiento"|139|5439|35|"Mensual"|5827.46509995401|14049.4479825441|16122153.6|54310.3448275862|20916957.2366099|"Tabla Amort"|2015-08-01 00:00:00|2018-08-01|"No"|NA|"CDMX"|"MXN"
"227"|"Arrendamiento"|139|5531|34|"Mensual"|9708.10006221541|15471.4907244801|22371537.6|79525.8620689655|24661577.4379508|"Tabla Amort"|2015-08-01 00:00:00|2018-08-01|"No"|NA|"CDMX"|"MXN"
"228"|"Arrendamiento"|145|5749|55|"Mensual"|216265.834035909|161616.756273871|358498219.2|123579.474137931|433195922.314172|"Tabla Amort"|2015-08-01 00:00:00|2019-08-01|"No"|NA|"TABASCO"|"MXN"
"229"|"Arrendamiento"|115|5796|41|"Mensual"|28750.055277703|22997.8384170351|64354347.84|144168.103448276|78495347.1883698|"Tabla Amort"|2015-08-01 00:00:00|2019-08-01|"No"|NA|"QUINTANA ROO"|"MXN"
"230"|"Arrendamiento"|143|5817|57|"Mensual"|133093.531031318|74420.2197407913|234098945.28|363478.801724138|281945325.498363|"Tabla Amort"|2015-08-01 00:00:00|2019-08-01|"No"|NA|"TAMAULIPAS"|"MXN"
"231"|"Arrendamiento"|143|5819|45|"Mensual"|59901.2956799935|71934.8149713336|186551424|367523.396551724|222523289.252474|"Tabla Amort"|2015-08-01 00:00:00|2019-08-01|"No"|NA|"TAMAULIPAS"|"MXN"
"232"|"Arrendamiento"|143|5820|56|"Mensual"|89280.024590025|85057.3505194501|237142187.52|376861.801724138|277860880.233835|"Tabla Amort"|2015-08-01 00:00:00|2019-08-01|"No"|NA|"TAMAULIPAS"|"MXN"
"233"|"Arrendamiento"|20|5882|27|"Mensual"|15742.4761881846|32023.760799492|16884093.6|28476.275862069|17034331.6377669|"Tabla Amort"|2015-08-01 00:00:00|2017-08-01|"No"|NA|"CDMX"|"MXN"
"234"|"Arrendamiento"|151|5897|30|"Mensual"|6620.53049878232|7715.75378098796|7112048.4|43318.9655172414|9232676.39129321|"Tabla Amort"|2015-08-04 13:23:00|2018-08-01|"No"|NA|"CDMX"|"MXN"
"235"|"Arrendamiento"|22|5872|65|"Mensual"|5090.21115889959|3044.74110856882|13915824|24397.6293103448|17749013.2900242|"Tabla Amort"|2015-08-05 17:39:00|2020-08-01|"No"|NA|"CDMX"|"MXN"
"236"|"Arrendamiento"|152|5900|49|"Mensual"|8983.33012303381|8733.11142969257|19498832.64|48431.0344827586|23300300.7604938|"Tabla Amort"|2015-08-07 11:45:00|2019-08-01|"No"|NA|"CDMX"|"MXN"
